,Ingredient,DF;Route,Trade_Name,Applicant,Strength,Appl_Type,Appl_No,Product_No,TE_Code,Approval_Date,RLD,RS,Type,Applicant_Full_Name,Patent_No,Patent_Expire_Date_Text,Drug_Substance_Flag,Drug_Product_Flag,Patent_Use_Code,Delist_Flag,Submission_Date,Exclusivity_Code,Exclusivity_Date,Patent_Duration,Exclusivity_Duration
692,OCTREOTIDE ACETATE,"CAPSULE, DELAYED RELEASE;ORAL",MYCAPSSA,CHIESI,EQ 20MG BASE,N,208232,1,,2020-06-26,Yes,Yes,RX,CHIESI FARMACEUTICI SPA,11986529,2029-09-17,,,U-2857,,"Jun 14, 2024",ODE-474,2027-06-26,9.22655715263518,6.997946611909651
693,OCTREOTIDE ACETATE,"CAPSULE, DELAYED RELEASE;ORAL",MYCAPSSA,CHIESI,EQ 20MG BASE,N,208232,1,,2020-06-26,Yes,Yes,RX,CHIESI FARMACEUTICI SPA,11969471,2029-09-17,,Y,,,"Apr 30, 2024",ODE-474,2027-06-26,9.22655715263518,6.997946611909651
694,OCTREOTIDE ACETATE,"CAPSULE, DELAYED RELEASE;ORAL",MYCAPSSA,CHIESI,EQ 20MG BASE,N,208232,1,,2020-06-26,Yes,Yes,RX,CHIESI FARMACEUTICI SPA,8329198,2029-09-17,,Y,,,"Jul 23, 2020",ODE-474,2027-06-26,9.22655715263518,6.997946611909651
695,OCTREOTIDE ACETATE,"CAPSULE, DELAYED RELEASE;ORAL",MYCAPSSA,CHIESI,EQ 20MG BASE,N,208232,1,,2020-06-26,Yes,Yes,RX,CHIESI FARMACEUTICI SPA,9265812,2029-09-17,,Y,,,"Jul 23, 2020",ODE-474,2027-06-26,9.22655715263518,6.997946611909651
696,OCTREOTIDE ACETATE,"CAPSULE, DELAYED RELEASE;ORAL",MYCAPSSA,CHIESI,EQ 20MG BASE,N,208232,1,,2020-06-26,Yes,Yes,RX,CHIESI FARMACEUTICI SPA,9566246,2029-09-17,,Y,,,"Jul 23, 2020",ODE-474,2027-06-26,9.22655715263518,6.997946611909651
706,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9198882,2027-01-26,,,U-1399,,"Dec 2, 2015",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
707,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9198882,2027-01-26,,,U-1399,,"Dec 2, 2015",PED,2025-06-22,13.741273100616016,12.145106091718
708,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9192590,2027-01-26,,,U-1399,,"Nov 25, 2015",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
709,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9192590,2027-01-26,,,U-1399,,"Nov 25, 2015",PED,2025-06-22,13.741273100616016,12.145106091718
710,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,8026284,2027-09-22,,,U-1399,,"May 24, 2013",ODE-162,2024-12-22,14.395619438740589,11.646817248459959
711,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,8026284,2027-09-22,,,U-1399,,"May 24, 2013",PED,2025-06-22,14.395619438740589,12.145106091718
712,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925158,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
713,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925158,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",PED,2025-06-22,13.741273100616016,12.145106091718
714,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925157,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
715,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925157,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",PED,2025-06-22,13.741273100616016,12.145106091718
720,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925156,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
721,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925156,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",PED,2025-06-22,13.741273100616016,12.145106091718
730,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,8026284*PED,2028-03-22,,,,,,ODE-162,2024-12-22,14.89390828199863,11.646817248459959
731,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,8026284*PED,2028-03-22,,,,,,PED,2025-06-22,14.89390828199863,12.145106091718
732,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9198882*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
733,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9198882*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
734,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9192590*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
735,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9192590*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
738,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925156*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
739,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925156*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
740,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925157*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
741,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925157*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
742,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925158*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
743,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 25MG BASE,N,203389,1,,2013-04-30,Yes,No,RX,HORIZON THERAPEUTICS USA INC,9925158*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
754,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,8026284,2027-09-22,,,U-1399,,,ODE-162,2024-12-22,14.395619438740589,11.646817248459959
755,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,8026284,2027-09-22,,,U-1399,,,PED,2025-06-22,14.395619438740589,12.145106091718
756,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9192590,2027-01-26,,,U-1399,,"Nov 25, 2015",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
757,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9192590,2027-01-26,,,U-1399,,"Nov 25, 2015",PED,2025-06-22,13.741273100616016,12.145106091718
758,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9198882,2027-01-26,,,U-1399,,"Dec 2, 2015",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
759,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9198882,2027-01-26,,,U-1399,,"Dec 2, 2015",PED,2025-06-22,13.741273100616016,12.145106091718
760,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925158,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
761,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925158,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",PED,2025-06-22,13.741273100616016,12.145106091718
766,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925157,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
767,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925157,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",PED,2025-06-22,13.741273100616016,12.145106091718
768,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925156,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",ODE-162,2024-12-22,13.741273100616016,11.646817248459959
769,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925156,2027-01-26,Y,Y,U-1399,,"Apr 19, 2018",PED,2025-06-22,13.741273100616016,12.145106091718
778,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,8026284*PED,2028-03-22,,,,,,ODE-162,2024-12-22,14.89390828199863,11.646817248459959
779,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,8026284*PED,2028-03-22,,,,,,PED,2025-06-22,14.89390828199863,12.145106091718
780,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9198882*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
781,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9198882*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
782,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9192590*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
783,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9192590*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
786,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925156*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
787,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925156*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
788,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925157*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
789,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925157*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
790,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925158*PED,2027-07-26,,,,,,ODE-162,2024-12-22,14.236824093086927,11.646817248459959
791,CYSTEAMINE BITARTRATE,"CAPSULE, DELAYED RELEASE;ORAL",PROCYSBI,HORIZON,EQ 75MG BASE,N,203389,2,,2013-04-30,Yes,Yes,RX,HORIZON THERAPEUTICS USA INC,9925158*PED,2027-07-26,,,,,,PED,2025-06-22,14.236824093086927,12.145106091718
806,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,REDHILL,250MG;EQ 10MG BASE;12.5MG,N,213004,1,,2019-11-01,Yes,Yes,RX,REDHILL BIOPHARMA LTD,9603806,2034-02-12,,Y,U-2660,,"Nov 25, 2019",GAIN,2027-11-01,14.283367556468173,8.0
808,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,REDHILL,250MG;EQ 10MG BASE;12.5MG,N,213004,1,,2019-11-01,Yes,Yes,RX,REDHILL BIOPHARMA LTD,9498445,2034-02-12,,Y,U-2660,,"Nov 25, 2019",GAIN,2027-11-01,14.283367556468173,8.0
810,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,REDHILL,250MG;EQ 10MG BASE;12.5MG,N,213004,1,,2019-11-01,Yes,Yes,RX,REDHILL BIOPHARMA LTD,9050263,2034-02-12,,Y,U-2660,,"Nov 25, 2019",GAIN,2027-11-01,14.283367556468173,8.0
812,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,REDHILL,250MG;EQ 10MG BASE;12.5MG,N,213004,1,,2019-11-01,Yes,Yes,RX,REDHILL BIOPHARMA LTD,11878011,2042-05-27,,,U-3816,,"Feb 21, 2024",GAIN,2027-11-01,22.56810403832991,8.0
814,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,REDHILL,250MG;EQ 10MG BASE;12.5MG,N,213004,1,,2019-11-01,Yes,Yes,RX,REDHILL BIOPHARMA LTD,11135172,2034-02-12,,Y,U-2660,,"Oct 7, 2021",GAIN,2027-11-01,14.283367556468173,8.0
816,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,REDHILL,250MG;EQ 10MG BASE;12.5MG,N,213004,1,,2019-11-01,Yes,Yes,RX,REDHILL BIOPHARMA LTD,11931463,2034-02-12,,Y,U-3866,,"Apr 4, 2024",GAIN,2027-11-01,14.283367556468173,8.0
818,AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,"CAPSULE, DELAYED RELEASE;ORAL",TALICIA,REDHILL,250MG;EQ 10MG BASE;12.5MG,N,213004,1,,2019-11-01,Yes,Yes,RX,REDHILL BIOPHARMA LTD,10238606,2034-02-12,,Y,,,"Nov 25, 2019",GAIN,2027-11-01,14.283367556468173,8.0
819,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,11896719,2043-01-23,,,U-3810,,"Feb 14, 2024",ODE-389,2028-12-15,21.10609171800137,7.000684462696783
820,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,11896719,2043-01-23,,,U-3810,,"Feb 14, 2024",ODE-464,2030-12-20,21.10609171800137,9.013004791238878
821,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,12171882,2043-01-23,,,U-4085,,"Jan 17, 2025",ODE-389,2028-12-15,21.10609171800137,7.000684462696783
822,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,12171882,2043-01-23,,,U-4085,,"Jan 17, 2025",ODE-464,2030-12-20,21.10609171800137,9.013004791238878
825,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,8491932,2029-05-07,,Y,U-3269,,"Jan 12, 2022",ODE-389,2028-12-15,7.392197125256674,7.000684462696783
826,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,8491932,2029-05-07,,Y,U-3269,,"Jan 12, 2022",ODE-464,2030-12-20,7.392197125256674,9.013004791238878
829,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,12171883,2043-01-23,,Y,,,"Jan 17, 2025",ODE-389,2028-12-15,21.10609171800137,7.000684462696783
830,BUDESONIDE,"CAPSULE, DELAYED RELEASE;ORAL",TARPEYO,CALLIDITAS,4MG,N,215935,1,,2021-12-15,Yes,Yes,RX,CALLIDITAS THERAPEUTICS AB,12171883,2043-01-23,,Y,,,"Jan 17, 2025",ODE-464,2030-12-20,21.10609171800137,9.013004791238878
831,DIMETHYL FUMARATE,"CAPSULE, DELAYED RELEASE;ORAL",TECFIDERA,BIOGEN INC,120MG,N,204063,1,AB,2013-03-27,Yes,No,RX,BIOGEN INC,8399514,2028-02-07,,,U-1384,,"Apr 24, 2013",,,14.86652977412731,
840,DIMETHYL FUMARATE,"CAPSULE, DELAYED RELEASE;ORAL",TECFIDERA,BIOGEN INC,240MG,N,204063,2,AB,2013-03-27,Yes,Yes,RX,BIOGEN INC,8399514,2028-02-07,,,U-1384,,"Apr 24, 2013",,,14.86652977412731,
949,MESALAMINE,"CAPSULE, EXTENDED RELEASE;ORAL",APRISO,SALIX,375MG,N,22301,1,AB,2008-10-31,Yes,Yes,RX,SALIX PHARMACEUTICALS INC,8865688,2030-05-01,,,U-1310,,"Oct 22, 2014",,,21.49760438056126,
1037,CARVEDILOL PHOSPHATE,"CAPSULE, EXTENDED RELEASE;ORAL",COREG CR,WAYLIS THERAP,10MG,N,22012,1,,2006-10-20,Yes,No,DISCN,WAYLIS THERAPEUTICS LLC,8101209*PED,2026-03-11,,,,,,,,19.38945927446954,
1039,CARVEDILOL PHOSPHATE,"CAPSULE, EXTENDED RELEASE;ORAL",COREG CR,WAYLIS THERAP,20MG,N,22012,2,,2006-10-20,Yes,No,DISCN,WAYLIS THERAPEUTICS LLC,8101209*PED,2026-03-11,,,,,,,,19.38945927446954,
1041,CARVEDILOL PHOSPHATE,"CAPSULE, EXTENDED RELEASE;ORAL",COREG CR,WAYLIS THERAP,40MG,N,22012,3,,2006-10-20,Yes,No,DISCN,WAYLIS THERAPEUTICS LLC,8101209*PED,2026-03-11,,,,,,,,19.38945927446954,
1043,CARVEDILOL PHOSPHATE,"CAPSULE, EXTENDED RELEASE;ORAL",COREG CR,WAYLIS THERAP,80MG,N,22012,4,,2006-10-20,Yes,No,DISCN,WAYLIS THERAPEUTICS LLC,8101209*PED,2026-03-11,,,,,,,,19.38945927446954,
1044,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,11986449,2041-12-21,,,U-219,,"Aug 12, 2024",NP,2027-08-07,17.371663244353183,2.9979466119096507
1045,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,11666538,2034-10-07,,Y,U-219,,"Aug 12, 2024",NP,2027-08-07,10.165639972621491,2.9979466119096507
1046,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,10987313,2034-10-07,,Y,U-219,,"Aug 12, 2024",NP,2027-08-07,10.165639972621491,2.9979466119096507
1047,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,10973769,2034-10-07,,Y,U-219,,"Aug 12, 2024",NP,2027-08-07,10.165639972621491,2.9979466119096507
1048,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,10688058,2034-10-07,,Y,U-219,,"Aug 12, 2024",NP,2027-08-07,10.165639972621491,2.9979466119096507
1049,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,10292935,2034-10-07,,Y,U-219,,"Aug 12, 2024",NP,2027-08-07,10.165639972621491,2.9979466119096507
1050,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,10098845,2034-10-07,,Y,U-219,,"Aug 12, 2024",NP,2027-08-07,10.165639972621491,2.9979466119096507
1051,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,12201596,2041-12-21,,,U-1649,,"Feb 5, 2025",NP,2027-08-07,17.371663244353183,2.9979466119096507
1054,CARBIDOPA; LEVODOPA,"CAPSULE, EXTENDED RELEASE;ORAL",CREXONT,IMPAX,35MG;140MG,N,217186,1,,2024-08-07,Yes,No,RX,IMPAX LABORATORIES LLC,12178919,2034-10-07,,Y,U-219,,"Jan 8, 2025",NP,2027-08-07,10.165639972621491,2.9979466119096507
